,file,y,x,ulx,uly,lrx,lry
3454,202-77.tif,202,77,615026.7751663291,467762.12565304595,617527.0425383953,465262.85798879596
3455,202-78.tif,202,78,615027.5509724497,470262.905144206,617526.8265886997,467762.62981495843
3456,202-79.tif,202,79,615026.938949246,472762.43848848116,617092.3436815498,470262.1590878557
3457,202-80.tif,202,80,615027.1014588609,475262.4940960915,617527.3934452686,472762.20211043407
3458,202-81.tif,202,81,615027.2712129292,477762.4434413575,617527.579393562,475262.13526222523
3459,202-82.tif,202,82,615026.737504428,480262.89278784534,617527.0571836585,477762.57310761436
3460,202-83.tif,202,83,615027.2027471139,482762.3540387082,617527.5343148479,480263.02220220823
3461,202-84.tif,202,84,615027.6672467714,485262.8270438741,617527.0113547714,482762.4831962301
3462,202-85.tif,202,85,615027.5801750465,487762.9496641138,617526.9391467965,485262.5909512762
3463,202-86.tif,202,86,615027.2822634678,490262.5551590221,617527.650839249,487762.1865837409
3464,202-87.tif,202,87,615027.5757908777,492762.22436198033,617526.9618208777,490262.83833148034
3465,202-88.tif,202,88,615027.5757908777,494822.71820552455,617526.9618208777,492762.22436198033
3466,203-36.tif,203,36,619250.1357531591,365262.0875317627,620026.8848292453,364790.2399590179
3467,203-37.tif,203,37,619192.2681561767,366837.4598353248,620026.9973019662,365262.9707257923
3468,203-47.tif,203,47,618833.0801927424,392762.29721685755,620027.6737687014,390311.13115137524
3469,203-48.tif,203,48,619341.3531008972,395262.9598092785,620027.1191784644,392762.8126402745
3470,203-49.tif,203,49,619302.7691797271,396353.84241589025,620027.5217916745,395262.2150338086
3471,203-60.tif,203,60,618788.7909949607,425262.2528037813,620027.3735338586,424797.40947767283
3472,203-61.tif,203,61,618711.6129659684,427762.92099251505,620027.1709477569,425262.7610306459
3473,203-62.tif,203,62,617526.8734323898,430262.8444790722,620027.0366615653,427762.6812508971
3474,203-63.tif,203,63,617527.529811948,432763.0149951844,620027.6953002767,430262.8495073558
3475,203-64.tif,203,64,617526.8559156476,435262.45592158585,620027.0274258843,432762.28441259975
3476,203-65.tif,203,65,617527.3019904066,437762.1440438744,620027.4803668886,435262.9653383744
3477,203-66.tif,203,66,617527.1613777047,440262.0879482105,620027.344474324,437762.9045219605
3478,203-67.tif,203,67,618209.9382889365,440877.88674443844,620027.344474324,440262.08794821036
3479,203-77.tif,203,77,617527.1807671456,467762.6463804804,618494.8976202728,465753.2343205554
3480,203-78.tif,203,78,617527.5727194665,469799.3066186904,618456.3024464254,467762.8992412671
3481,203-80.tif,203,80,617527.2433059664,475262.52905704797,620027.5415413728,473604.99428140256
3482,203-81.tif,203,81,617526.7217031904,477762.9681394301,620027.0310492893,475262.65879233077
3483,203-82.tif,203,82,617527.1994067307,480262.4187406872,620027.5202529278,477762.0978932395
3484,203-83.tif,203,83,617527.6767269429,482762.8807027089,620027.0097294429,480262.54796600743
3485,203-84.tif,203,84,617527.1539547689,485262.3549533136,620027.4989686292,482763.0096758136
3486,203-85.tif,203,85,617527.008454002,487762.2125864741,620027.3676557853,485262.85312997404
3487,203-86.tif,203,86,617526.7899804933,490262.08495660464,620027.1596292035,487762.7150583546
3488,203-87.tif,203,87,617527.6403354333,492762.23015767604,620027.0213139333,490262.8491749261
3489,203-88.tif,203,88,617527.0310891803,494821.9789150444,618740.7331347322,492762.4845049644
3490,204-36.tif,204,36,620027.4189517302,365262.207269294,621144.0583562052,364814.3518948044
3491,204-37.tif,204,37,620027.5314296623,366837.5797460192,621143.1695542746,365262.0907816704
3492,204-38.tif,204,38,622217.4732314381,369431.3567904718,622527.372118614,368406.6911154394
3493,204-45.tif,204,45,622128.0191834533,387762.5895312929,622526.8842550996,386910.8776488101
3494,204-46.tif,204,46,622128.0191834533,387935.5310285575,622526.8842550996,387762.5895312928
3495,204-47.tif,204,47,620027.2082370183,392762.4200970442,620783.9508582295,390311.2537736115
3496,204-48.tif,204,48,620027.6532486697,395262.08336780185,620610.4545043778,392762.93561755185
3497,204-49.tif,204,49,620027.056206869,396353.9657334043,620610.8569874746,395262.3382467091
3498,204-60.tif,204,60,620027.3735338586,425262.2528037813,622527.5308621747,423846.7299010509
3499,204-61.tif,204,61,620027.2396228153,427762.1726089883,622527.3999718393,425263.0119257383
3500,204-62.tif,204,62,620027.0366615653,430262.8444790722,622527.1998907408,427762.6812508971
3501,204-63.tif,204,63,620027.2999654554,432763.0265043378,622527.4682674092,430262.85820338456
3502,204-64.tif,204,64,620027.493856056,435262.9619857683,622527.6674976448,432762.78834643046
3503,204-65.tif,204,65,620027.3581544858,437762.8974716542,622527.5358569485,435262.7197709424
3504,204-66.tif,204,66,620027.4133428201,440262.3409179711,622527.5968278447,437762.157434197
3505,204-67.tif,204,67,620026.879703596,442763.0325926557,622527.065690371,440262.8466068812
3506,204-68.tif,204,68,620630.0811973903,442972.2201896512,622527.4651720715,442762.2883486583
3507,204-80.tif,204,80,620027.6835135064,475262.0421476665,622526.9828052564,473012.67278284143
3508,204-81.tif,204,81,620027.1732104344,477762.4818193918,622527.4833340942,475262.1716942314
3509,204-82.tif,204,82,620027.6626029207,480262.93273848656,622526.9844991707,477762.61111347814
3510,204-83.tif,204,83,620027.1522665251,482762.3955605307,622527.4857807874,480262.06204551813
3511,204-84.tif,204,84,620027.6416935873,485262.87013788463,622526.9877470873,482762.5243427119
3512,204-85.tif,204,85,620027.1314443586,487762.3573900179,622527.4899050957,485262.9986700178
3513,204-86.tif,204,86,620026.8437914979,490262.07814877713,622527.2111390381,487762.7105470271
3514,204-87.tif,204,87,620027.6746078738,492066.4441901249,622527.0448491238,490262.89862367813
3515,205-38.tif,205,38,622527.372118614,369431.3567904718,622881.2566542925,368406.6911154394
3516,205-45.tif,205,45,622526.8842550996,387762.5895312929,625027.0385011833,385485.3598736687
3517,205-46.tif,205,46,622526.8842550996,388031.498564612,625027.0385011833,387762.5895312929
3518,205-60.tif,205,60,622527.6687175338,425262.7538828625,623862.2192713608,423895.21443921456
3519,205-61.tif,205,61,622527.5375615897,427762.6725272044,623823.1027106921,425262.51169873885
3520,205-62.tif,205,62,622527.5375615897,427988.59669642994,623746.128546741,427762.6725272042
3521,205-63.tif,205,63,622527.5370795776,432762.276649716,623553.1959667939,431934.551934876
3522,205-64.tif,205,64,622526.9370856811,433982.126426381,623553.5963454646,432762.53120127507
3523,205-65.tif,205,65,622527.5358569482,437762.8974716542,624647.8384986607,435930.50014042476
3524,205-66.tif,205,66,622526.7351269982,440262.8427656614,624609.055478676,437762.6587964432
3525,205-67.tif,205,67,622527.134634628,442762.2833372525,624493.4945751885,440262.0971558997
3526,205-68.tif,205,68,622527.5341307456,443020.4550303518,624415.9211710246,442762.53874841065
3527,205-80.tif,205,80,622527.1249051221,475262.5440829348,625027.4243057444,473012.1746490369
3528,205-81.tif,205,81,622527.6256207,477762.98395869037,625026.9364089499,475262.6734448746
3529,205-82.tif,205,82,622527.1269722248,480262.43535307853,625027.4489858886,477762.11333891435
3530,205-83.tif,205,83,622527.6284426339,482762.8981085639,625026.962612634,480262.5642043957
3531,205-84.tif,205,84,622527.130599558,485262.3731530161,625027.4767826358,482763.0267085161
3532,205-85.tif,205,85,622527.632945678,487762.86034877977,625026.992054428,485262.5014976368
3533,205-86.tif,205,86,622527.0448491238,490262.89862367796,625027.4148384703,487762.5286338313
3534,205-87.tif,205,87,622526.8443554319,492361.5456270892,625027.2238638344,490262.0666309992
3535,206-43.tif,206,43,627315.5334913512,382762.99035084096,627527.4623566379,382609.0420239855
3536,206-44.tif,206,44,626594.744770806,385262.16248538217,627527.4305129878,382763.00454563217
3537,206-45.tif,206,45,625027.17556527,387762.08360448154,627527.330242276,385262.92858923157
3538,206-46.tif,206,46,625027.17556527,388031.9923461285,625270.093432728,387762.0836044815
3539,206-80.tif,206,80,625027.5665299867,475263.0351722564,627526.8662119865,473607.4990633964
3540,206-81.tif,206,81,625027.0788190813,477762.475137994,627527.3893311464,475262.16462367796
3541,206-82.tif,206,82,625027.5915840397,480262.9260726377,627526.9138692897,477762.60405872366
3542,206-83.tif,206,83,625027.1053991995,482762.38891072705,627527.4393043681,480262.05500805937
3543,206-84.tif,206,84,625027.6197544003,485262.86350258783,627526.9661979004,482762.5173187597
3544,206-85.tif,206,85,625027.1352135647,487762.3507700866,627527.4940652079,485262.99166183657
3545,206-86.tif,206,86,625027.6512833056,490262.8505819264,627527.0234423056,487762.47866956104
3546,206-87.tif,206,87,625027.1760363983,492762.84011005604,627527.5609842258,490262.45516047784
3547,206-88.tif,206,88,625070.3102998374,495262.1806153887,627526.716554485,492762.78475213866
3548,206-89.tif,206,89,625814.1305088149,496174.9599846476,627526.716554485,495262.1806153887
3549,207-41.tif,207,41,628757.1169324755,377762.6370494759,630026.6946038814,377662.67030366586
3550,207-42.tif,207,42,628074.9106198365,379685.7534134968,630026.2596440382,377762.39505056565
3551,207-43.tif,207,43,627527.663879437,382762.11078600655,630026.8262131871,381682.4726571785
3552,207-44.tif,207,44,627526.9648349902,385262.2868676303,630027.122412656,382762.1292897144
3553,207-45.tif,207,45,627526.7667663783,387762.9525096954,630026.9220301189,385262.7972437039
3554,207-46.tif,207,46,628371.2500506453,388224.67301924643,630027.6899466999,387762.8291855952
3555,207-80.tif,207,80,627527.0085555216,475262.5157231242,630027.3075664882,473181.09927045647
3556,207-81.tif,207,81,627527.5318656235,477762.95483720687,630026.8422651235,475262.64471229655
3557,207-82.tif,207,82,627527.0565887516,480262.40546860633,630027.3782130098,477762.08384309756
3558,207-83.tif,207,83,627527.582209321,482762.8674611268,630026.915990071,480262.53394611424
3559,207-84.tif,207,84,627527.1092933344,485262.3417407334,630027.4550850057,482762.99568348343
3560,207-85.tif,207,85,627527.6373489198,487762.8281742175,630026.9960681697,485262.4697127303
3561,207-86.tif,207,86,627527.16691844,490262.3276646484,630027.5384396493,487762.95589389844
3562,207-87.tif,207,87,627526.8423309948,492762.3030854,630027.2265190185,490262.91865065
3563,207-88.tif,207,88,627527.0486686028,495262.63190628437,630027.4436606964,492762.23691244
3564,207-89.tif,207,89,627527.0486686028,496175.41104638024,630027.4436606964,495262.6319062842
3565,208-43.tif,208,43,630026.9628130211,382762.6132368357,632527.1241909565,381279.1108438505
3566,208-44.tif,208,44,630027.2588273219,385262.78631455865,632527.4160693536,382762.6290707764
3567,208-45.tif,208,45,630026.7585139296,387762.0793930757,631629.2165250423,385262.9246643257
3568,208-46.tif,208,46,630026.7585139296,388224.9228488401,630264.6780439636,387762.0793930757
3569,208-80.tif,208,80,630027.4500365758,475262.9852095811,632526.7485513258,473181.56940462353
3570,208-81.tif,208,81,630026.9849205263,477762.4236365107,632527.2942658749,475262.1142886611
3571,208-82.tif,208,82,630027.5210559673,480262.8730299621,632526.8421737172,477762.5521825145
3572,208-83.tif,208,83,630027.0590196167,482762.3343258131,632527.3917548175,480263.00132181315
3573,208-84.tif,208,84,630027.5983058193,485262.8073778295,632526.9435825695,482762.4623632189
3574,208-85.tif,208,85,630027.1394717768,487762.293102233,632527.4971549527,485262.93516248296
3575,208-86.tif,208,86,630027.6820291642,490262.7913713851,632527.0530209142,487762.4206299879
3576,208-87.tif,208,87,630027.3716086092,492762.53270677256,632526.7552083592,490262.1493538328
3577,208-88.tif,208,88,630026.7194799219,495262.2694479615,631254.4214632331,492762.8761562115
3578,208-89.tif,208,89,630026.7194799219,495724.157328277,630355.6396366884,495262.2694479615
3579,209-43.tif,209,43,632527.658081639,382762.7393949477,633012.495412154,381303.22907953174
3580,209-44.tif,209,44,632527.1538540985,384825.18190433923,632974.0033239877,382762.8766303168
3581,209-80.tif,209,80,632526.8911431524,475262.44422184967,633151.7154808397,474775.5810981185
3582,209-81.tif,209,81,632527.4370436125,477762.8810164557,635026.7454993625,475262.5728360729
3583,209-82.tif,209,82,632526.9851377584,480262.32932968606,635027.3048167388,477763.0093774361
3584,209-83.tif,209,83,632527.5349059298,482762.789001795,635026.8667404298,480262.45743231033
3585,209-84.tif,209,84,632527.0869199295,485262.26096286357,635027.4307660729,482762.91685336357
3586,209-85.tif,209,85,632527.6406787337,487762.7450721056,635026.9974494837,485262.3885571467
3587,209-86.tif,209,86,632527.1967339044,490262.2422401161,635027.5663045836,487762.8724158661
3588,209-87.tif,209,87,632527.1397741488,492762.5375555381,635027.5159682261,490262.1613584594
3589,209-88.tif,209,88,633389.924522445,493138.4437730917,635027.5159682261,492762.5375555381
3590,21-23.tif,21,23,162526.712037545,332762.5376660925,165027.01319161835,332330.6583782973
3591,21-24.tif,21,24,162527.24761257914,335262.972403268,165027.53798509165,332762.6820315058
3592,21-25.tif,21,25,162526.7825193654,337762.3967265832,165027.0624884682,335262.11675648
3593,21-26.tif,21,26,162527.31615822494,340262.810448868,165027.58610657105,337762.54050352314
3594,21-27.tif,21,27,162527.31615822494,342762.0806861181,165027.58610657105,340262.8104488681
3595,21-28.tif,21,28,162527.38065921236,345262.6087517941,165027.63170099887,342762.357710758
3596,21-29.tif,21,29,162526.91147010535,347762.9938006327,165027.15362884005,345262.7516411477
3597,21-30.tif,21,30,162527.44087773465,350262.3703616805,165027.67453557035,347762.13670534536
3598,21-31.tif,21,31,162527.44087773465,352762.60401801555,165027.67453557035,350262.3703616805
3599,21-32.tif,21,32,162527.4965739171,355262.0983263129,165026.7146834171,352762.8802200629
3600,21-33.tif,21,33,162527.48071579926,357763.0060691897,165027.69247337835,355262.79431061016
3601,21-34.tif,21,34,162527.48071579926,360262.2181429397,165027.69247337835,357763.0060691897
3602,21-35.tif,21,35,162526.79163907777,362762.82373764017,165026.99462064786,360262.6207558199
3603,21-36.tif,21,36,162527.45457944545,365262.98906904866,165027.64369597175,362762.7999517721
3604,21-37.tif,21,37,162526.97593915006,367762.3130589143,165027.15921784216,365262.12977472
3605,21-38.tif,21,38,162527.49563546357,370262.6309862155,165027.67346197565,367762.4531572024
3606,21-39.tif,21,39,162527.49563546357,372762.8088152286,165027.67346197565,370262.6309862155
3607,21-40.tif,21,40,162527.53121020398,375262.2514766217,165027.69927556318,372762.08341026213
3608,21-41.tif,21,41,162527.04703378087,377762.5544759582,165027.21079216796,375262.3907183215
3609,21-42.tif,21,42,162527.56106065086,380262.8532632157,165026.72122865086,377762.6934303983
3610,21-43.tif,21,43,162527.56106065086,382569.0782669383,165026.72122865086,380262.8532632158
3611,210-32.tif,210,32,635888.0365014826,355262.3283319073,637527.5256878947,353429.8992600833
3612,210-33.tif,210,33,635849.4400777905,356500.19599587726,637526.9153812857,355262.5831079543
3613,210-81.tif,210,81,635026.8883969331,477762.32755848655,637527.1950206935,476927.5590531351
3614,210-82.tif,210,82,635027.4479009635,480262.77385478205,637526.7662967135,477762.45573092345
3615,210-83.tif,210,83,635027.0100122839,482762.2320532885,637527.3400226452,480262.9017727885
3616,210-84.tif,210,84,635027.5742241004,485262.7020053487,637526.9167758505,482762.3597160778
3617,210-85.tif,210,85,635027.1410954663,487762.1846300111,637527.4960510518,485262.8294160111
3618,210-86.tif,210,86,635026.7103891579,490262.6797962032,637527.0784002134,487762.3117823966
3619,210-87.tif,210,87,635026.8135177696,492762.9349178649,636629.4125730051,490262.5604697355
3620,210-88.tif,210,88,635026.8135177697,492876.9064041051,635884.5989135228,492762.9349178649
3621,211-32.tif,211,32,637527.5930669782,355262.59093347966,637839.4958015085,353478.1474024102
3622,211-33.tif,211,33,637526.982768061,356500.45824629616,637781.9029612718,355262.84569993743
3623,211-81.tif,211,81,637527.3380365728,477762.7627402868,640027.6427155556,475721.33044997975
3624,211-82.tif,211,82,637526.9094992933,480262.20718036103,640027.2256766236,477762.89072811103
3625,211-83.tif,211,83,637527.4834130942,482762.6629761155,639239.0234555326,480262.33490978146
3626,211-84.tif,211,84,637527.0603527329,485262.1310609762,639245.6069532465,482762.79045547615
3627,211-85.tif,211,85,637527.6398149818,487762.61129031156,639246.1951213711,485262.258282505
3628,211-86.tif,211,86,637527.6398149818,490051.019141119,638794.3120506974,487762.61129031156
3629,212-81.tif,212,81,640026.786129336,477762.1871488824,641484.3794203815,475562.80083822244
3630,212-82.tif,212,82,640026.786129336,480157.5187854013,641318.4257260651,477762.1871488824
3631,213-72.tif,213,72,642643.2176720271,455262.59967236454,645027.4634043289,452781.3846170263
3632,213-73.tif,213,73,642566.091711223,457762.32347238576,645027.319209483,455262.10820990533
3633,213-74.tif,213,74,642566.091711223,459871.66141874075,645027.319209483,457762.32347238576
3634,214-72.tif,214,72,645027.5330874323,455262.81652144814,647526.7409019322,452780.60332008655
3635,214-73.tif,214,73,645027.3889227496,457762.5387354758,647527.6026348602,455262.325022865
3636,214-74.tif,214,74,645027.317647484,459919.5874724922,647527.5361757705,457762.26176958845
3637,215-72.tif,215,72,647526.8795342051,455262.2449349176,648926.4340138851,453876.6860007274
3638,215-73.tif,215,73,647526.7416399628,457762.96336805075,650026.9519619679,455262.753044545
3639,215-74.tif,215,74,647527.1734880056,458968.839458444,648849.7574498845,457762.2190173369
3640,216-73.tif,216,73,650027.6559759511,457019.3606073829,650136.6212584482,455970.6947234288
3641,22-23.tif,22,23,165027.15468488695,332763.0024938893,166442.75966124295,332331.1230094045
3642,22-24.tif,22,24,165027.67929492044,335262.4388325347,166539.25097178045,332762.1473208167
3643,22-25.tif,22,25,165027.2036162052,337762.86419181514,167527.4847237632,335262.583081506
3644,22-26.tif,22,26,165026.72734104347,340262.27952508593,167526.99842784475,337763.008147086
3645,22-27.tif,22,27,165026.72734104347,342762.5506116371,167526.99842784475,340262.27952508593
3646,22-28.tif,22,28,165026.772578641,345262.0804779105,167527.0247606334,342762.8279966605
3647,22-30.tif,22,30,165026.8150537975,350262.84443304245,167527.0498533397,347762.6096350009
3648,22-31.tif,22,31,165026.8150537975,352762.0795370425,167527.0498533397,350262.84443304245
3649,22-32.tif,22,32,165026.85452780535,355262.5750438936,167527.07346675586,352762.3561076942
3650,22-33.tif,22,33,165027.3729071847,357762.9285276075,167527.5844859423,355262.7169496001
3651,22-34.tif,22,34,165027.41250038825,360262.22831473825,167527.61693203813,357763.02356523834
3652,22-35.tif,22,35,165027.41250038825,362762.43274613796,167527.61693203813,360262.2283147382
3653,22-36.tif,22,36,165027.41250038825,365262.63717753784,167527.61693203813,362762.43274613796
3654,22-37.tif,22,37,165027.29942445518,367762.7905738257,167527.48423100822,365262.60576427146
3655,22-38.tif,22,38,165026.81381069476,370262.1105365408,167526.99316381727,367762.93085154076
3656,22-39.tif,22,39,165026.81381069476,372762.28989341477,167526.99316381727,370262.1105365408
3657,22-40.tif,22,40,165026.83926275355,375262.7341205397,167527.00885797446,372762.5645273196
3658,22-41.tif,22,41,165027.35026132208,377763.0388295261,167527.51554832034,375262.8735425277
3659,22-42.tif,22,42,165026.86051550412,380262.33966481953,167527.02187768312,377762.17830264056
3660,22-43.tif,22,43,165026.86051550412,382472.5982700885,167527.02187768312,380262.33966481953
3661,23-25.tif,23,25,167527.62610556826,337762.3423142644,170026.90826081825,337132.5232109524
3662,23-26.tif,23,26,167527.1396247507,340262.7582996997,170027.4114716059,337762.4864535948
3663,23-27.tif,23,27,167527.1396247507,342763.0301458047,170027.4114716059,340262.7582996998
3664,23-28.tif,23,28,167527.16559182366,345262.561133923,170027.41853437017,342762.3081913765
3665,23-29.tif,23,29,167527.67797341367,347762.9484502591,170026.92233666364,345262.7043890137
3666,23-30.tif,23,30,167527.22273567185,350262.0797642789,170027.46188570355,347762.8403092789
3667,23-31.tif,23,31,167527.22273567185,352762.31891506095,170027.46188570355,350262.0797642789
3668,23-32.tif,23,32,167527.213563463,355262.0597785114,170027.4332619672,352762.8397662614
3669,23-33.tif,23,33,167526.72471546545,357762.4142096708,170026.93705527735,355262.2018686084
3670,23-34.tif,23,34,167527.61693203813,360262.2283147382,170026.82168178813,357763.0235652382
3671,23-35.tif,23,35,167527.61693203813,362762.43274613796,170026.82168178813,360262.2283147382
3672,23-36.tif,23,36,167527.61693203813,365262.63717753784,170026.82168178813,362762.43274613796
3673,23-37.tif,23,37,167527.62430853714,367762.2742463431,170026.81058778713,365262.0882943322
3674,23-38.tif,23,38,167527.1330577352,370262.59521025047,170027.31355806638,367762.41471016937
3675,23-39.tif,23,39,167527.1330577352,372762.77571033157,170027.31355806638,370262.59521025047
3676,23-40.tif,23,40,167527.14838018906,375262.2217796669,170027.31912086796,372762.0510392381
3677,23-41.tif,23,41,167527.6548893567,377762.52782066975,170026.8216568567,375262.36138721305
3678,23-42.tif,23,42,167527.1610342969,380262.8296516058,170027.3235434345,377762.667141968
3679,23-43.tif,23,43,167527.1610342969,382762.9921612436,170027.3235434345,380262.8296516058
3680,23-44.tif,23,44,168274.55322486328,384776.9458346535,170026.96426559667,382762.62282024854
3681,24-26.tif,24,26,170027.5529195147,340262.2473233282,171727.0582310747,337762.97480557824
3682,24-27.tif,24,27,170027.5529195147,342762.51955008536,172526.82543651471,340262.2473233283
3683,24-28.tif,24,28,170027.5596167997,345262.0512866535,172526.8132377997,342762.7976646535
3684,24-29.tif,24,29,170027.06323580712,347762.4391681345,172527.3076767043,345262.1947262369
3685,24-30.tif,24,30,170027.46188570355,350262.0797642789,172527.70103573526,347762.8403092789
3686,24-31.tif,24,31,170026.95953964983,352762.4059204155,172527.19249820593,350262.1729603588
3687,24-32.tif,24,32,170026.95953964983,355262.63888047205,172527.19249820593,352762.4059204153
3688,24-33.tif,24,33,170027.07722196935,357762.90687371546,172527.28994293365,355262.69415200094
3689,24-34.tif,24,34,170027.5804390056,360262.25491710124,172526.7865010056,357762.0491744271
3690,24-35.tif,24,35,170027.30904387633,362762.7142192651,172527.50783377042,360262.51543012133
3691,24-36.tif,24,36,170027.30904387633,365262.91300840897,172527.50783377042,362762.7142192652
3692,24-37.tif,24,37,170026.95053056034,367762.7633915774,172527.13724712707,365262.5766760111
3693,24-38.tif,24,38,170027.45331952212,370262.08562921494,172527.63458415892,367762.90403871494
3694,24-39.tif,24,39,170027.45331952212,372762.2668923511,172527.63458415892,370262.08562921494
3695,24-40.tif,24,40,170027.45851480836,375262.71376341867,172527.63001979285,372762.54225893435
3696,24-41.tif,24,41,170026.96086753186,377763.0207521457,172527.12806729492,375262.85355513374
3697,24-42.tif,24,42,170027.4625711368,380262.32386525406,172527.6258460806,377762.16059181094
3698,24-43.tif,24,43,170027.4625711368,382762.48713869724,172527.6258460806,380262.32386525406
3699,24-44.tif,24,44,170026.96426559667,384776.9458346535,172527.12399912448,382762.62282024854
3700,25-27.tif,25,27,172527.46046658626,342762.1530720244,174320.93150837725,342031.3686059125
3701,25-28.tif,25,28,172526.95457154195,345262.55031153385,175027.20789524086,342762.29698958556
3702,25-29.tif,25,29,172527.44882720403,347762.9383732125,175027.69326885152,345262.6939318151
3703,25-30.tif,25,30,172526.9438058183,350262.3179470744,175027.1797473171,347762.0820078265
3704,25-31.tif,25,31,172527.19249820596,352762.4059204153,175027.42545676205,350262.17296035873
3705,25-32.tif,25,32,172527.19249820596,355262.63888047205,175027.42545676205,352762.4059204153
3706,25-33.tif,25,33,172527.43035993096,357762.4071184634,175027.64308089524,355262.19439674885
3707,25-34.tif,25,34,172526.9267332996,360262.75502870727,175027.1324777244,357762.54928603314
3708,25-35.tif,25,35,172527.28301339407,362762.5957576017,175027.48216068107,360262.3966110649
3709,25-36.tif,25,36,172526.7800920954,365262.93009480456,175026.9730253978,362762.73716475343
3710,25-37.tif,25,37,172527.277060747,367762.25863308157,175027.4641592164,365262.07153586275
3711,25-38.tif,25,38,172526.7745390213,370262.5811079093,175026.9561833099,367762.3994608696
3712,25-39.tif,25,39,172526.7745390213,372762.762754949,175026.9561833099,370262.5811079093
3713,25-40.tif,25,40,172526.76961290132,375262.21070278407,175026.9414987881,372763.03848378407
3714,25-41.tif,25,41,172527.26714307306,377762.5182568829,175027.43472223787,375262.3506747169
3715,25-42.tif,25,42,172526.76507472186,380262.82160372304,175026.92873106815,377762.6579468765
3716,25-43.tif,25,43,172526.76507472186,382762.98526056943,175026.92873106815,380262.82160372287
3717,25-44.tif,25,44,172527.26270873484,385262.28157529415,175027.42282316493,382762.1214596136
3718,25-45.tif,25,45,173366.11277572534,387762.21301856695,175027.55069879314,385262.05883800937
3719,25-46.tif,25,46,173462.08030918773,389578.59852279455,175027.55069879314,387762.213018567
3720,26-27.tif,26,27,176720.50764221052,342762.17958331003,177527.26933172112,341838.4524442984
3721,26-28.tif,26,28,175027.3494765539,345262.0587718468,177527.60241784988,342762.80552909675
3722,26-29.tif,26,29,175026.8349699749,347762.4466384908,177527.0790297197,345262.2025762449
3723,26-30.tif,26,30,175027.32096211473,350262.8257105276,177527.55652121062,347762.5901501812
3724,26-31.tif,26,31,175027.32096211473,352762.0615765276,177527.55652121062,350262.8257105276
3725,26-32.tif,26,32,175027.50967107288,355262.3544397864,177526.73588657292,352762.1285378018
3726,26-33.tif,26,33,175026.76439342415,357762.54499262146,177526.98530916503,355262.32407838124
3727,26-34.tif,26,34,175027.27295965073,360262.26231358445,177527.47832267304,357762.0569520628
3728,26-35.tif,26,35,175027.27295965073,362762.4676751062,177527.47832267304,360262.2623135845
3729,26-36.tif,26,36,175027.11288865856,365262.43089217664,177527.30582071046,362762.2379611252
3730,26-37.tif,26,37,175027.60384020288,367762.75928993634,177526.7912627029,365262.57219171704
3731,26-38.tif,26,38,175027.09568339106,370262.0822748957,177527.27732742953,367762.9003003957
3732,26-39.tif,26,39,175027.09568339106,372762.26392218546,177527.27732742953,370262.0822748957
3733,26-40.tif,26,40,175027.08063191985,375262.71190813475,177527.25251855695,372762.54002074734
3734,26-41.tif,26,41,175027.5736713914,377763.0196446371,177526.7415833914,375262.85206247115
3735,26-42.tif,26,42,175027.06749498608,380262.323508368,177527.23115108235,377762.1598510213
3736,26-43.tif,26,43,175027.06749498608,382762.48716571456,177527.23115108235,380262.3235083679
3737,26-44.tif,26,44,175027.05603957266,385262.9194768549,177527.21299573997,382762.7625211879
3738,26-45.tif,26,45,175027.55069879314,387762.21301856695,177527.70487785005,385262.05883800937
3739,26-46.tif,26,46,175027.18430718154,390263.0081241008,177527.33571012848,387762.8567204036
3740,26-47.tif,26,47,176055.83516429167,391979.4255411932,177527.33571012848,390263.0081241008
3741,27-23.tif,27,23,178832.1612203921,332763.0249387913,180026.82730536608,331752.3074386795
3742,27-24.tif,27,24,178832.62520814594,335262.4612330835,180027.28614111643,332762.17085982073
3743,27-25.tif,27,25,178928.59796928833,336845.0120770959,180027.28614111643,335262.4612330835
3744,27-27.tif,27,27,177527.26933172112,342762.17958331003,180027.53077591697,341742.48079349205
3745,27-28.tif,27,28,177526.74454967765,345262.5760452806,180026.99672991934,342762.32386128744
3746,27-29.tif,27,29,177527.22067961114,347762.96333263285,180027.46397880182,345262.72003144136
3747,27-30.tif,27,30,177527.69798713585,350262.3421304977,180026.93309138587,347762.10733120557
3748,27-31.tif,27,31,177527.69798713585,352762.5769297898,180026.93309138587,350262.3421304977
3749,27-32.tif,27,32,177527.65633230688,355262.07457392756,180026.87558330692,352762.8553251776
3750,27-33.tif,27,33,177527.13731794772,357762.4289741575,180027.34889595505,355262.21739565
3751,27-34.tif,27,34,177527.61905358094,360262.7761065339,180026.82397158095,357762.57150656666
3752,27-35.tif,27,35,177527.61905358094,362762.9807065011,180026.82397158095,360262.7761065339
3753,27-36.tif,27,36,177527.44555443534,365262.93746045406,180027.63810483468,362762.7449105549
3754,27-37.tif,27,37,177527.04851926523,367762.54330542416,180027.23883427074,365262.3529929197
3755,27-38.tif,27,38,177527.41669621578,370262.58844505297,180027.5979588518,367762.40717991604
3756,27-39.tif,27,39,177527.41669621578,372762.76971019,180027.5979588518,370262.58844505297
3757,27-40.tif,27,40,177527.3915185197,375262.2180109605,180027.5630237543,372762.04650647606
3758,27-41.tif,27,41,177526.88040078874,377762.5255498585,180027.04759855106,375262.3583508457
